id,team_id,player_id,shirt_number,photo_url,position,created_at
48ec2e08-c1c0-417f-9cdb-1f4b01b6812f,5087f15f-2ab8-4f32-9d52-cdec449664b1,90b03a46-ef52-4177-8575-24f4d092dcc3,,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/82b06458-b374-4cf3-811a-af587329bd40.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzgyYjA2NDU4LWIzNzQtNGNmMy04MTFhLWFmNTg3MzI5YmQ0MC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI3ODY1MiwiZXhwIjoxOTQ0OTU4NjUyfQ.u9YdNdAXiI_6vOpomLDONd29-_h8iLf0xq0AWsKlxiw,,2026-08-17 00:06:55.646009+00
7bf86dbc-01cc-4e2a-8577-39b94cacb1d0,5087f15f-2ab8-4f32-9d52-cdec449664b1,e8197dc0-4843-46c0-9903-09a95a5b6aee,,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/2155ddb8-5195-4889-b1e0-d9a994c418dd.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzIxNTVkZGI4LTUxOTUtNDg4OS1iMWUwLWQ5YTk5NGM0MThkZC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzExMTM5NiwiZXhwIjoxOTQ0NzkxMzk2fQ.8jb_i0tbGwkTkcnUcUzTQp0G0fu3NqhK8nzXPmNh4NM,,2026-08-17 00:03:56.882628+00
98083d20-cc80-4ef8-bfc7-2c734de7479d,5087f15f-2ab8-4f32-9d52-cdec449664b1,daf2caa1-32de-4c0b-811a-32fc46d2a4c5,,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/54b965d7-f001-48e4-8f9f-8ab8bdf86d86.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzU0Yjk2NWQ3LWYwMDEtNDhlNC04ZjlmLThhYjhiZGY4NmQ4Ni5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzExMTk0MSwiZXhwIjoxOTQ0NzkxOTQxfQ.BMla71l44fXyCOwLxEmeRIjCy2clh9vIUeBMtWCGRrA,,2026-08-17 00:06:25.478536+00
020ed1b0-2b4b-4304-9bcb-3bc4fc3110b3,5087f15f-2ab8-4f32-9d52-cdec449664b1,5331dbc7-1501-40df-bef1-fa7d0582d23b,,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/a768245b-4438-4ceb-ad43-3b9d7b31de90.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2E3NjgyNDViLTQ0MzgtNGNlYi1hZDQzLTNiOWQ3YjMxZGU5MC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzE5OTkyMCwiZXhwIjoxOTQ0ODc5OTIwfQ.Bp9faylEBojL036jt6EbgBoXHJkMfTCYKPVbs_fbsdg,,2026-08-17 00:03:46.232086+00
f6ab1672-4d6e-46bd-aaeb-81124e28a20d,18da094d-7bfa-4077-932c-28123cfd0912,40a44917-40f9-4ad5-aa39-0f0d86e9ab6e,2,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/a3ed1550-dff3-474e-a3f5-3bc355115907.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2EzZWQxNTUwLWRmZjMtNDc0ZS1hM2Y1LTNiYzM1NTExNTkwNy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njk0OTc2MiwiZXhwIjoxOTQ0NjI5NzYyfQ.06ffDo5Is_ZvKzPz-40SO3H4bQRhG6AHzeuMmqnkgWg,,2026-08-17 06:50:56.512254+00
81988045-e5a8-4075-a82f-dc9da67bdbe6,18da094d-7bfa-4077-932c-28123cfd0912,6e2ec124-6188-4f98-b38f-daf8772941f2,5,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/e2166e75-67ea-4c28-a232-76b909228828.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2UyMTY2ZTc1LTY3ZWEtNGMyOC1hMjMyLTc2YjkwOTIyODgyOC53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4Njk0OTc5NiwiZXhwIjoxOTQ0NjI5Nzk2fQ.MHdGYQyvwcjaYOZe93a4g7JVpUIfy9vOATv8M8MOB3s,,2026-08-17 06:51:18.303886+00
da7e7447-8926-490c-8f1d-d48a20808361,18da094d-7bfa-4077-932c-28123cfd0912,ff4dbe73-7398-427b-840b-34797f52b967,26,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/a277b148-6d04-466e-b6e6-2fb3329f993c.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2EyNzdiMTQ4LTZkMDQtNDY2ZS1iNmU2LTJmYjMzMjlmOTkzYy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzA0MywiZXhwIjoxOTQ0NzA3MDQzfQ.E_7kfTB746dt3EM-1bNwmUkeJGj5yONj1Ixk6pRChh0,,2026-08-18 04:21:42.99525+00
c68d994c-4856-40a1-a672-cfdd5c83cef6,18da094d-7bfa-4077-932c-28123cfd0912,84a345ea-f2c8-41ea-bf7c-4588914adf8d,6,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/f8690e83-ebf6-4897-8bc9-081723eae0b1.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2Y4NjkwZTgzLWViZjYtNDg5Ny04YmM5LTA4MTcyM2VhZTBiMS53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzA3NSwiZXhwIjoxOTQ0NzA3MDc1fQ.Rx4Q6Axd_BdIXGAXkw54ynhyeEPfuzFpDcM35fJgvpg,,2026-08-18 04:22:03.322421+00
2b5c1a09-1d6d-4a84-a0fd-db9c980e3431,18da094d-7bfa-4077-932c-28123cfd0912,a43eca23-1839-4d2f-9216-2b9969ec2415,7,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/1270ece7-ea36-474d-b706-bb6e30a46a6c.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzEyNzBlY2U3LWVhMzYtNDc0ZC1iNzA2LWJiNmUzMGE0NmE2Yy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzEwOSwiZXhwIjoxOTQ0NzA3MTA5fQ.ZIWGjHEerGT4msWL5_BTwN9fyTBg0IEM06p3ajoUSEA,,2026-08-18 04:21:57.335315+00
273331f1-a02b-49a0-9a62-3285d480b34a,18da094d-7bfa-4077-932c-28123cfd0912,615d4849-aaca-4493-8525-6ba02527eec0,15,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/b447a99e-9c54-4b3c-bd3f-18cf131d4f3c.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2I0NDdhOTllLTljNTQtNGIzYy1iZDNmLTE4Y2YxMzFkNGYzYy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzEzMSwiZXhwIjoxOTQ0NzA3MTMxfQ.khapkxYS2p3w9YV7EzFPHNhyN1o5Mkyr7VSfj_gVNZw,,2026-08-18 04:22:19.583085+00
0d5647f1-9790-4fb0-9852-dd8aac38bf62,18da094d-7bfa-4077-932c-28123cfd0912,8676d0b2-2633-4d48-baae-a9e370366845,18,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/63a77a51-c2a1-4df0-8181-6ffae11a98d3.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzYzYTc3YTUxLWMyYTEtNGRmMC04MTgxLTZmZmFlMTFhOThkMy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzE2MywiZXhwIjoxOTQ0NzA3MTYzfQ.e254ajC18o9rOo_I5OrGergDdr18p4zY4HrsBXr3DbQ,,2026-08-18 04:21:36.735185+00
ddda7951-0ac1-4975-b0ab-17c6ddcc56b3,18da094d-7bfa-4077-932c-28123cfd0912,8298195f-3ebf-4178-af50-293c46788166,12,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/7f2d0ba7-b845-43b6-9a3a-ba52daf7d148.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzdmMmQwYmE3LWI4NDUtNDNiNi05YTNhLWJhNTJkYWY3ZDE0OC53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzE4MCwiZXhwIjoxOTQ0NzA3MTgwfQ.GX3DiQjiL-GQEDnlCxFHIzc_B1zymNIAbOU1H16PkF4,,2026-08-18 04:22:48.405013+00
d97655c3-de07-470f-b59f-bff7c4e93a39,18da094d-7bfa-4077-932c-28123cfd0912,845b41dd-88c4-4c42-84de-384698d72d34,8,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/07eeb848-3e1a-4e9a-bf25-3d1162437b76.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzA3ZWViODQ4LTNlMWEtNGU5YS1iZjI1LTNkMTE2MjQzN2I3Ni53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzIyMiwiZXhwIjoxOTQ0NzA3MjIyfQ.fUK-E7J3qJpejC5MjJnG8YOiHluWS4-2zyHUd7yXmxE,,2026-08-18 04:22:28.370063+00
cd967e57-e890-44fd-8bef-143fba2d8c71,18da094d-7bfa-4077-932c-28123cfd0912,4fbdf079-11c8-4f03-9f58-e1546a534a2d,23,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ad4117e6-456d-4e2f-b4c9-8324c039aeb7.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2FkNDExN2U2LTQ1NmQtNGUyZi1iNGM5LTgzMjRjMDM5YWViNy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzI1MiwiZXhwIjoxOTQ0NzA3MjUyfQ.Kak82dUonL4ATyxyif_amRJFI9fpyGsnlvFsnNRWQg8,,2026-08-18 04:22:33.972925+00
1b6b3bb4-8bd2-486e-9f02-06d567a20c64,18da094d-7bfa-4077-932c-28123cfd0912,8b69fa18-792e-4b21-85c8-acc054088396,10,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/ba356c9f-542b-496d-87bd-7b5754843940.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2JhMzU2YzlmLTU0MmItNDk2ZC04N2JkLTdiNTc1NDg0Mzk0MC53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzI3NiwiZXhwIjoxOTQ0NzA3Mjc2fQ.n1RrtK-JxqGfORb8ou7WmCF1w3300_oIbbfKqKAvZp8,,2026-08-18 04:22:42.454901+00
a3e38a00-5db2-401c-95eb-9cf2c4b340fa,18da094d-7bfa-4077-932c-28123cfd0912,8a1d1a7d-c8a9-4658-a3b0-a12743c6f04b,16,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9b614015-000b-43f9-ad32-6bc3a1fe3c5f.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzliNjE0MDE1LTAwMGItNDNmOS1hZDMyLTZiYzNhMWZlM2M1Zi53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzI5NiwiZXhwIjoxOTQ0NzA3Mjk2fQ.uZvsdP2Qb0ZVNpr8CaoYfx70KpNid93DU98E4TdmoIY,,2026-08-18 04:21:51.097735+00
fedb1f5c-e0ec-4e54-89ed-78f5544685ea,18da094d-7bfa-4077-932c-28123cfd0912,c70bef9b-9bff-4ead-81e9-13a14ef691c9,17,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/abd7340a-a939-4dc9-839c-095c3884e64a.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2FiZDczNDBhLWE5MzktNGRjOS04MzljLTA5NWMzODg0ZTY0YS53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzYxNSwiZXhwIjoxOTQ0NzA3NjE1fQ.ulUAFMRKcCPUsyT0Rs3ke_jYjPvBChRXU7mEaFcYfxk,,2026-08-18 04:32:36.271127+00
e1e1e03a-b946-4959-89fb-849bb9809b62,18da094d-7bfa-4077-932c-28123cfd0912,fffa3680-98f7-4979-9be1-99b9135f1e00,9,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/c2280e71-b23d-4933-8558-71ab1c1e37e5.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2MyMjgwZTcxLWIyM2QtNDkzMy04NTU4LTcxYWIxYzFlMzdlNS53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzYyOSwiZXhwIjoxOTQ0NzA3NjI5fQ.L0Iw2QO0_fEfBH5rG0OOQ7oyLPrzYqB0e7IkZtmGlgY,,2026-08-18 04:32:58.302493+00
eeb48d42-803a-49af-ac9f-8fbfba056112,18da094d-7bfa-4077-932c-28123cfd0912,15754619-e8ea-46f0-9b13-072520ec494c,19,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/da495244-827d-4b28-8a75-8b8d51438bfa.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RhNDk1MjQ0LTgyN2QtNGIyOC04YTc1LThiOGQ1MTQzOGJmYS53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzAyNzY0OSwiZXhwIjoxOTQ0NzA3NjQ5fQ.SKasc5ttMIg-2Sjo6xB-gyXewFf0drHnC_x8enFCBOE,,2026-08-18 04:33:04.467031+00
